No.,Time,Duration,ScreenX,ScreenY,DurationString,DurationOptions
4925,1884064,199,544,749,199,
4926,1884662,419,506,809,419,
4927,1885221,219,419,824,219,
4928,1885460,239,496,889,239,
4929,1885739,140,258,863,140,
4930,1885958,140,197,334,140,
4931,1886118,180,146,288,180,
4932,1886317,319,92,272,319,
4933,1886656,718,293,258,718,
4934,1887394,299,478,261,299,
4935,1887753,279,595,268,279,
4936,1888052,1296,650,268,1296,
4937,1889368,259,624,298,259,
4938,1889647,479,560,311,479,
4939,1890165,160,331,268,160,
4940,1890345,279,276,266,279,
4941,1890644,618,68,288,618,
4942,1891282,199,250,276,199,
4943,1891581,140,489,472,140,
4944,1891780,339,534,461,339,
4945,1892239,180,435,451,180,
4946,1892558,279,476,448,279,
4947,1892857,259,427,453,259,
4948,1893176,100,446,508,100,
4949,1893355,219,243,497,219,
4950,1893634,120,188,489,120,
4951,1893834,419,100,489,419,
4952,1894272,140,70,462,140,
4953,1894432,180,222,234,180,
4954,1894631,678,70,258,678,
4955,1895329,478,71,186,478,
4956,1895828,179,135,304,179,
4957,1896027,179,150,357,179,
4958,1896226,319,223,194,319,
4959,1896565,160,282,168,160,
4960,1896765,439,82,176,439,
4961,1897223,199,281,185,199,
4962,1897462,499,63,282,499,
4963,1897981,120,275,248,120,
4964,1898439,159,816,369,159,
4965,1898619,339,729,372,339,
4966,1898978,180,828,531,180,
4967,1899177,179,781,498,179,
4968,1899576,120,1174,484,120,
4969,1899715,339,1144,459,339,
4970,1900074,239,1086,573,239,
4971,1900573,279,880,598,279,
4972,1900872,379,1005,865,379,
4973,1901270,140,1100,844,140,
4974,1901470,179,758,739,179,
4975,1901669,180,816,690,180,
4976,1902088,578,1188,528,578,
4977,1902686,479,1160,495,479,
4978,1903204,139,1142,465,139,
4979,1903364,479,1227,559,479,
4980,1903882,658,1239,560,658,
4981,1904620,618,1233,463,618,
4982,1905258,339,1127,457,339,
4983,1905617,479,1174,449,479,
4984,1906115,339,1271,463,339,
4985,1906474,279,1149,439,279,
4986,1906793,299,1192,458,299,
4987,1907152,279,1117,452,279,
4988,1907451,578,1155,439,578,
4989,1908049,1017,1203,468,1017,
4990,1909086,479,1148,468,479,
4991,1909584,439,1137,457,439,
4992,1910043,299,1150,445,299,
4993,1910362,259,1232,527,259,
4994,1910641,219,1253,608,219,
4995,1910880,179,1234,526,179,
4996,1911080,399,1216,522,399,
4997,1911498,678,1134,525,678,
4998,1912376,439,1173,489,439,
4999,1912834,299,1107,444,299,
5000,1913233,140,1235,558,140,
5001,1913532,179,1115,434,179,
5002,1913732,778,1164,494,778,
5003,1914589,558,694,574,558,
5004,1915167,299,732,559,299,
5005,1915486,140,735,556,140,
5006,1915705,120,1155,478,120,
5007,1915845,120,1161,486,120,
5008,1916024,279,1115,430,279,
5009,1916343,179,685,553,179,
5010,1916562,1176,1154,507,1176,
5011,1917818,518,819,682,518,
5012,1918437,459,813,668,459,
5013,1918995,100,1149,471,100,
5014,1919115,319,1127,439,319,
5015,1919513,239,1252,600,239,
5016,1919812,319,993,968,319,
5017,1920151,359,1036,971,359,
5018,1920610,299,1241,529,299,
5019,1920929,2054,1252,578,2054,
5020,1923002,1097,1218,560,1097,
5021,1924139,1894,1237,603,1894,
5022,1926053,1436,1242,585,1436,
5023,1927508,459,1206,586,459,
5024,1927987,738,1230,574,738,
5025,1928744,1256,1220,616,1256,
5026,1930020,538,1203,580,538,
5027,1930578,598,1237,614,598,
5028,1931197,319,1144,637,319,
5029,1931536,339,1116,657,339,
5030,1932333,120,1129,666,120,
5031,1932532,199,1091,689,199,
5032,1932752,160,1083,671,160,
5033,1932931,100,1088,664,100,
5034,1933051,379,1085,733,379,
5035,1933529,120,358,323,120,
5036,1933709,239,284,251,239,
5037,1933968,179,110,264,179,
5038,1934167,319,67,265,319,
5039,1934646,120,1123,769,120,
5040,1934785,219,1101,721,219,
5041,1935164,120,359,247,120,
5042,1935304,219,273,283,219,
5043,1935583,239,72,272,239,
5044,1936181,199,1094,666,199,
5045,1936620,239,1045,651,239,
5046,1936879,179,923,610,179,
5047,1937078,578,1077,652,578,
5048,1937696,379,861,579,379,
5049,1938095,159,780,532,159,
5050,1938274,179,1027,648,179,
5051,1938474,120,1032,647,120,
5052,1938613,160,1079,666,160,
5053,1938813,199,858,591,199,
5054,1939032,877,744,529,877,
5055,1939969,179,308,484,179,
5056,1940169,120,248,462,120,
5057,1940368,179,80,488,179,
5058,1940567,439,91,500,439,
5059,1941066,678,39,496,678,
5060,1941963,219,502,456,219,
5061,1942242,199,56,521,199,
5062,1942521,259,117,491,259,
5063,1942800,279,16,573,279,
5064,1943119,160,72,570,160,
5065,1943339,199,470,473,199,
5066,1943678,160,509,435,160,
5067,1943877,399,450,463,399,
5068,1944296,199,484,461,199,
5069,1944555,279,522,591,279,
5070,1944854,239,468,595,239,
5071,1945113,159,436,555,159,
5072,1945292,479,480,598,479,
5073,1945791,199,475,589,199,
5074,1946110,120,458,592,120,
5075,1946250,140,479,567,140,
5076,1946469,758,469,592,758,
5077,1947346,120,225,251,120,
5078,1947486,379,82,281,379,
5079,1947944,279,465,603,279,
5080,1948243,319,482,566,319,
5081,1948582,379,487,584,379,
5082,1948981,339,489,573,339,
5083,1949360,159,526,572,159,
5084,1949539,120,533,571,120,
5085,1949679,578,478,565,578,
5086,1950297,160,526,576,160,
5087,1950556,120,527,573,120,
5088,1950696,279,508,575,279,
5089,1951174,279,598,574,279,
5090,1951473,279,528,567,279,
5091,1951832,419,483,574,419,
5092,1952271,239,481,575,239,
5093,1952530,180,481,516,180,
5094,1952729,120,498,519,120,
5095,1952968,120,80,259,120,
5096,1953128,319,72,262,319,
5097,1953467,239,167,256,239,
5098,1953726,279,279,251,279,
5099,1954125,439,481,582,439,
5100,1954583,160,451,535,160,
5101,1954763,239,454,525,239,
5102,1955022,120,498,535,120,
5103,1955221,180,496,538,180,
5104,1955421,120,483,505,120,
5105,1955560,140,479,500,140,
5106,1955720,120,480,503,120,
5107,1955919,140,1032,736,140,
5108,1956218,140,1068,669,140,
5109,1956378,139,1041,716,139,
5110,1956537,219,1087,787,219,
5111,1956936,179,1094,789,179,
5112,1957175,219,1142,856,219,
5113,1957514,239,1194,765,239,
5114,1957773,160,1144,609,160,
5115,1957973,319,1113,575,319,
5116,1958372,219,1112,671,219,
5117,1958631,179,1120,662,179,
5118,1959109,140,1141,645,140,
5119,1959269,120,1136,717,120,
5120,1959408,299,1121,666,299,
5121,1959727,479,1120,648,479,
5122,1960266,279,1122,651,279,
5123,1960565,319,1118,650,319,
5124,1960924,179,1113,660,179,
5125,1961143,140,1155,858,140,
5126,1961302,479,1220,943,479,
5127,1961801,239,1117,664,239,
5128,1962100,199,1116,650,199,
5129,1962498,1176,1105,664,1176,
5130,1963695,379,1071,679,379,
5131,1964094,219,1110,655,219,
5132,1964393,100,1077,695,100,
5133,1964811,159,1110,741,159,
5134,1965130,120,1146,877,120,
5135,1965290,259,1086,683,259,
5136,1965569,319,1052,711,319,
5137,1965928,120,1053,711,120,
5138,1966067,120,1065,781,120,
5139,1966227,179,1061,781,179,
5140,1966426,259,1125,788,259,
5141,1966705,299,1186,793,299,
5142,1967024,140,1182,778,140,
5143,1967204,598,1087,662,598,
5144,1967822,259,1085,665,259,
5145,1968101,140,1113,656,140,
5146,1968260,100,1083,671,100,
5147,1968380,857,1085,658,857,
5148,1969317,538,1078,661,538,
5149,1970055,179,1101,671,179,
5150,1970314,419,1093,678,419,
5151,1970753,399,1086,666,399,
5152,1971251,199,1081,681,199,
5153,1971550,439,1022,657,439,
5154,1972009,160,1028,718,160,
5155,1972188,738,1031,798,738,
5156,1972946,279,1048,817,279,
5157,1973245,239,1114,860,239,
5158,1973584,399,1067,756,399,
5159,1974002,160,1067,758,160,
5160,1974202,159,1056,861,159,
5161,1974381,538,1032,942,538,
5162,1975179,479,1207,764,479,
5163,1975677,239,1149,806,239,
5164,1975936,139,1125,805,139,
5165,1976136,239,1115,846,239,
5166,1976455,120,1105,693,120,
5167,1976594,120,1096,663,120,
5168,1976894,179,405,591,179,
5169,1977152,160,422,647,160,
5170,1977332,239,281,603,239,
5171,1977591,120,224,617,120,
5172,1978189,219,465,598,219,
5173,1978428,159,464,599,159,
5174,1978887,140,487,596,140,
5175,1979046,219,532,600,219,
5176,1979286,1017,454,609,1017,
5177,1980322,837,450,605,837,
5178,1981180,199,491,595,199,
5179,1981419,359,489,586,359,
5180,1981798,578,568,584,578,
5181,1982396,160,480,630,160,
5182,1982596,259,472,641,259,
5183,1982914,140,1040,746,140,
5184,1983273,179,348,276,179,
5185,1983473,199,479,260,199,
5186,1983772,1236,648,286,1236,
5187,1985028,359,648,297,359,
5188,1985407,399,658,286,399,
5189,1985825,917,549,273,917,
5190,1986762,419,494,278,419,
5191,1987261,199,292,294,199,
5192,1987500,439,579,275,439,
5193,1987959,538,499,277,538,
5194,1988557,100,489,215,100,
5195,1988876,877,518,207,877,
5196,1989793,778,492,249,778,
5197,1990670,199,1215,220,199,
5198,1990889,200,1269,206,200,
5199,1991248,100,472,190,100,
5200,1991448,140,444,200,140,
5201,1991647,239,281,191,239,
5202,1991906,160,130,196,160,
5203,1992086,239,60,206,239,
5204,1992345,279,30,206,279,
5205,1992644,199,356,171,199,
5206,1992863,598,485,180,598,
5207,1993481,558,489,223,558,
5208,1994060,578,487,201,578,
5209,1994658,279,506,190,279,
5210,1994957,778,480,241,778,
5211,1995774,179,269,201,179,
5212,1995974,139,112,205,139,
5213,1996133,538,87,204,538,
5214,1996691,618,76,204,618,
5215,1997329,199,126,205,199,
5216,1997548,877,266,197,877,
5217,1998625,100,785,754,100,
5218,1998825,100,856,710,100,
5219,1999044,120,1089,671,120,
5220,1999223,160,820,679,160,
5221,1999403,120,813,681,120,
5222,1999542,259,856,700,259,
5223,1999881,180,269,240,180,
5224,2000121,100,1114,599,100,
5225,2000320,339,1195,636,339,
5226,2000878,219,1052,957,219,
5227,2001118,160,1023,947,160,
5228,2001317,179,860,881,179,
5229,2001516,439,896,877,439,
5230,2001975,199,1048,863,199,
5231,2002214,140,776,854,140,
5232,2002374,239,738,807,239,
5233,2002672,319,830,900,319,
5234,2003012,239,849,970,239,
5235,2003291,319,723,802,319,
5236,2003630,239,815,784,239,
5237,2003988,219,946,704,219,
5238,2004268,219,874,602,219,
5239,2004507,140,891,594,140,
5240,2004666,199,877,503,199,
5241,2004886,399,759,492,399,
5242,2005563,239,743,772,239,
5243,2005862,139,963,867,139,
5244,2006062,279,907,902,279,
5245,2006620,219,706,552,219,
5246,2006919,140,747,457,140,
5247,2007218,219,295,181,219,
5248,2007497,100,257,262,100,
5249,2007617,139,131,213,139,
5250,2007776,738,71,203,738,
5251,2008634,199,83,195,199,
5252,2008853,140,125,192,140,
5253,2009132,439,174,831,439,
5254,2009611,100,241,998,100,
5255,2009730,259,198,955,259,
5256,2010010,678,181,960,678,
5257,2010707,499,62,855,499,
5258,2011226,219,74,791,219,
5259,2011465,100,125,795,100,
5260,2011604,180,67,941,180,
5261,2011864,179,288,910,179,
5262,2012123,319,165,518,319,
5263,2012462,479,74,457,479,
5264,2012980,100,313,544,100,
5265,2013100,379,300,580,379,
5266,2013558,179,756,511,179,
5267,2013758,279,728,456,279,
5268,2014117,120,165,478,120,
5269,2014256,199,93,463,199,
5270,2014595,140,65,746,140,
5271,2014755,120,56,745,120,
5272,2014914,319,53,637,319,
5273,2015512,179,478,723,179,
5274,2015752,179,512,757,179,
5275,2015951,239,365,964,239,
5276,2016250,479,322,968,479,
5277,2016768,359,399,607,359,
5278,2017167,160,232,533,160,
5279,2017346,479,162,510,479,
5280,2017865,219,453,689,219,
5281,2018144,139,428,681,139,
5282,2018304,239,353,669,239,
5283,2018583,239,364,680,239,
5284,2018842,179,307,665,179,
5285,2019041,239,282,665,239,
5286,2019340,479,278,673,479,
5287,2019899,120,304,611,120,
5288,2020058,558,273,671,558,
5289,2020656,120,256,580,120,
5290,2020796,279,255,578,279,
5291,2021234,179,291,653,179,
5292,2021533,279,249,562,279,
5293,2021832,678,267,549,678,
5294,2022530,120,248,552,120,
5295,2022670,239,249,549,239,
5296,2022929,439,319,539,439,
5297,2023428,140,283,543,140,
5298,2023786,120,321,556,120,
5299,2023986,120,283,560,120,
5300,2024225,239,320,681,239,
5301,2024524,219,373,662,219,
5302,2024823,140,282,532,140,
5303,2025042,120,321,524,120,
5304,2025242,379,325,537,379,
5305,2025700,339,340,533,339,
5306,2026059,538,245,517,538,
5307,2026618,219,225,467,219,
5308,2026916,179,283,534,179,
5309,2027116,1017,323,540,1017,
5310,2028153,199,333,530,199,
5311,2028532,120,809,523,120,
5312,2028771,299,781,490,299,
5313,2029090,558,805,564,558,
5314,2029668,478,862,959,478,
5315,2030166,180,835,961,180,
5316,2030565,200,905,895,200,
5317,2030804,279,755,765,279,
5318,2031183,160,751,755,160,
5319,2031422,179,827,792,179,
5320,2031662,279,828,786,279,
5321,2032080,159,835,794,159,
5322,2032260,239,904,917,239,
5323,2032559,518,823,696,518,
5324,2033097,279,848,701,279,
5325,2033416,478,811,696,478,
5326,2033954,120,813,789,120,
5327,2034154,279,818,795,279,
5328,2034453,140,823,795,140,
5329,2034652,319,840,799,319,
5330,2034991,140,839,822,140,
5331,2035151,119,841,824,119,
5332,2035290,339,815,853,339,
5333,2035649,120,843,803,120,
5334,2035809,339,834,798,339,
5335,2036168,319,828,796,319,
5336,2036506,319,822,789,319,
5337,2037164,299,772,794,299,
5338,2037683,100,779,691,100,
5339,2037802,140,772,686,140,
5340,2038141,380,813,701,380,
5341,2038540,180,834,817,180,
5342,2038740,140,825,802,140,
5343,2038899,319,820,798,319,
5344,2039238,180,877,901,180,
5345,2039437,199,914,901,199,
5346,2039676,260,827,701,260,
5347,2039956,159,823,696,159,
5348,2040135,538,840,736,538,
5349,2040793,180,830,723,180,
5350,2041032,279,875,732,279,
5351,2041331,100,876,738,100,
5352,2041551,100,918,821,100,
5353,2041691,517,954,842,517,
5354,2042229,379,931,870,379,
5355,2042627,239,831,746,239,
5356,2042886,120,830,738,120,
5357,2043086,638,827,753,638,
5358,2043844,359,836,660,359,
5359,2044242,160,899,656,160,
5360,2044442,199,898,660,199,
5361,2044721,199,916,856,199,
5362,2044960,100,923,861,100,
5363,2045139,259,841,753,259,
5364,2045518,319,817,774,319,
5365,2045857,239,818,770,239,
5366,2046136,518,860,864,518,
5367,2046674,459,934,872,459,
5368,2047253,140,859,698,140,
5369,2047512,140,859,697,140,
5370,2047671,558,857,699,558,
5371,2048250,239,890,689,239,
5372,2048509,139,850,704,139,
5373,2048668,518,851,703,518,
5374,2049207,399,849,607,399,
5375,2049725,159,902,602,159,
5376,2050004,100,920,600,100,
5377,2050144,239,853,481,239,
5378,2050403,179,868,761,179,
5379,2050602,498,870,858,498,
5380,2051121,199,966,854,199,
5381,2051360,359,949,852,359,
5382,2052257,199,965,866,199,
5383,2052476,159,964,837,159,
5384,2052656,379,931,809,379,
5385,2053074,379,864,732,379,
5386,2053513,479,946,864,479,
5387,2054071,140,874,761,140,
5388,2054311,479,851,716,479,
5389,2054809,299,850,698,299,
5390,2055128,1077,847,701,1077,
5391,2056245,439,818,678,439,
5392,2056803,379,821,604,379,
5393,2057202,778,789,810,778,
5394,2058059,319,767,881,319,
5395,2058498,479,799,873,479,
5396,2059016,478,867,691,478,
5397,2059694,140,806,736,140,
5398,2059893,339,808,742,339,
5399,2060910,120,208,294,120,
5400,2061050,219,224,236,219,
5401,2061289,140,299,223,140,
5402,2061488,479,108,216,479,
5403,2061986,179,76,210,179,
5404,2062186,160,243,193,160,
5405,2062485,239,796,822,239,
5406,2062784,179,870,945,179,
5407,2062983,179,894,927,179,
5408,2063183,279,980,900,279,
5409,2063482,100,939,904,100,
5410,2063621,140,970,848,140,
5411,2063781,399,817,751,399,
5412,2064279,100,798,691,100,
5413,2064499,219,794,672,219,
5414,2064738,100,795,541,100,
5415,2064858,159,801,552,159,
5416,2065356,100,860,578,100,
5417,2065496,120,865,583,120,
5418,2065635,120,858,575,120,
5419,2065874,100,823,567,100,
5420,2066134,120,790,747,120,
5421,2066373,359,781,749,359,
5422,2066752,100,788,745,100,
5423,2066871,159,786,751,159,
5424,2067051,160,791,672,160,
5425,2067230,299,792,580,299,
5426,2067549,179,819,590,179,
5427,2067788,239,798,479,239,
5428,2068048,199,787,427,199,
5429,2068327,199,896,728,199,
5430,2068546,299,903,780,299,
5431,2068865,100,906,772,100,
5432,2069064,140,882,807,140,
5433,2069224,219,766,861,219,
5434,2069463,239,805,772,239,
5435,2069722,179,792,705,179,
5436,2069922,100,740,811,100,
5437,2070121,538,717,646,538,
5438,2070759,239,772,644,239,
5439,2071018,199,768,659,199,
5440,2071337,359,726,662,359,
5441,2071716,399,701,630,399,
5442,2072214,319,733,855,319,
5443,2072553,439,726,842,439,
5444,2073032,179,750,787,179,
5445,2073311,279,727,825,279,
5446,2073710,279,702,636,279,
5447,2074009,319,703,557,319,
5448,2074368,120,719,553,120,
5449,2074707,179,700,636,179,
5450,2075026,877,711,643,877,
5451,2075923,160,696,639,160,
5452,2076102,219,734,625,219,
5453,2076342,279,746,542,279,
5454,2076641,140,744,542,140,
5455,2076800,199,872,560,199,
5456,2077059,339,867,564,339,
5457,2077518,319,815,839,319,
5458,2077857,239,827,822,239,
5459,2078116,159,868,822,159,
5460,2078295,199,853,920,199,
5461,2078515,159,875,928,159,
5462,2078694,100,819,872,100,
5463,2078894,219,1005,886,219,
5464,2079133,239,959,890,239,
5465,2079591,1136,958,861,1136,
5466,2080788,319,797,855,319,
5467,2081126,160,762,848,160,
5468,2081306,159,812,859,159,
5469,2081486,379,963,864,379,
5470,2081884,120,964,867,120,
5471,2082024,279,896,839,279,
5472,2082323,199,883,826,199,
5473,2082582,100,842,821,100,
5474,2082782,518,778,855,518,
5475,2083320,538,946,868,538,
5476,2083878,299,803,846,299,
5477,2084197,518,784,849,518,
5478,2084795,140,846,800,140,
5479,2085114,100,823,738,100,
5480,2085313,100,832,701,100,
5481,2085493,339,799,614,339,
5482,2085852,259,823,585,259,
5483,2086131,259,804,594,259,
5484,2086430,359,810,827,359,
5485,2086809,817,725,647,817,
5486,2087646,219,778,657,219,
5487,2087925,199,807,617,199,
5488,2088144,239,838,600,239,
5489,2088404,419,801,543,419,
5490,2088982,578,783,415,578,
5491,2089600,558,798,481,558,
5492,2090178,897,790,517,897,
5493,2091095,2153,781,515,2153,
5494,2093268,279,746,526,279,
5495,2093607,140,764,925,140,
5496,2093767,199,765,943,199,
5497,2094066,179,709,632,179,
5498,2094265,140,712,568,140,
5499,2094465,598,801,915,598,
5500,2095083,678,805,857,678,
5501,2095960,319,823,493,319,
5502,2096359,199,854,708,199,
5503,2096658,419,814,542,419,
5504,2097136,199,880,805,199,
5505,2097356,180,903,878,180,
5506,2097555,339,936,873,339,
5507,2097954,179,942,739,179,
5508,2098213,140,827,663,140,
5509,2098592,179,862,651,179,
5510,2098891,259,747,651,259,
